chrom	intergenic_start	intergenic_end	intergenic_distance	gene_1_ID	gene_1_name	gene_2_ID	gene_2_name	mean_phylop	prop_constraint	category	td_gene_ID	td_gene_name
chr8	116766926	116845933	79009	ENSG00000147677	EIF3H	ENSG00000164754	RAD21	0.0873072181650226	0.0190484628333481	non_td	NA	NA
chr8	116874777	116938206	63431	ENSG00000164754	RAD21	ENSG00000205002	AARD	0.119397881162205	0.015544449874667	non_td	NA	NA
chr8	116944488	116950272	5786	ENSG00000205002	AARD	ENSG00000164756	SLC30A8	0.0442334946422392	0.0328378845489112	non_td	NA	NA
chr8	117176715	117520712	343999	ENSG00000164756	SLC30A8	ENSG00000164758	MED30	0.143771150497515	0.0276338012610502	non_td	NA	NA
chr8	117540263	117794489	254228	ENSG00000164758	MED30	ENSG00000182197	EXT1	0.195368578598722	0.0392285664836289	non_td	NA	NA
chr8	118111827	118189454	77629	ENSG00000182197	EXT1	ENSG00000177570	SAMD12	0.162344523309588	0.0380785531180358	non_td	NA	NA
chr8	118622113	118923556	301445	ENSG00000177570	SAMD12	ENSG00000164761	TNFRSF11B	0.139660146958808	0.0293320506228334	non_td	NA	NA
chr8	118951886	118995451	43567	ENSG00000164761	TNFRSF11B	ENSG00000184374	COLEC10	0.117675121077878	0.0295636605687791	non_td	NA	NA
chr8	119108456	119165033	56579	ENSG00000184374	COLEC10	ENSG00000147676	MAL2	0.0603556973435355	0.0143516145566376	non_td	NA	NA
chr8	119245674	119416445	170773	ENSG00000147676	MAL2	ENSG00000136999	CCN3	0.0815890802410218	0.018152752484292	non_td	NA	NA
chr8	119424435	119557085	132652	ENSG00000136999	CCN3	ENSG00000136960	ENPP2	0.0975975409341745	0.0257666676718029	non_td	NA	NA
chr8	119673454	119730773	57321	ENSG00000136960	ENPP2	ENSG00000064313	TAF2	0.0607236091484808	0.022312939411385	non_td	NA	NA
chr8	119832842	119833975	1135	ENSG00000064313	TAF2	ENSG00000136982	DSCC1	-0.231431718061674	0.0167400881057269	non_td	NA	NA
chr8	119855895	119873716	17823	ENSG00000136982	DSCC1	ENSG00000155792	DEPTOR	0.0266953374852714	0.00835998428996241	non_td	NA	NA
chr8	120050919	120059779	8862	ENSG00000155792	DEPTOR	ENSG00000187955	COL14A1	0.081246332656285	0.0225682690137666	non_td	NA	NA
chr8	120373574	120535744	162172	ENSG00000187955	COL14A1	ENSG00000172164	SNTB1	0.12562224058406	0.0267925412524973	non_td	NA	NA
chr8	120813274	121612115	798843	ENSG00000172164	SNTB1	ENSG00000170961	HAS2	0.0764539202320921	0.0222521822185336	non_td	NA	NA
chr8	121641441	122781654	1140215	ENSG00000170961	HAS2	ENSG00000178764	ZHX2	0.0695628263090626	0.0193647689251589	td_neighbour	ENSG00000178764	ZHX2
chr8	122974511	123041967	67458	ENSG00000178764	ZHX2	ENSG00000156787	TBC1D31	0.142704838566218	0.0419223813335705	td_neighbour	ENSG00000178764	ZHX2
chr8	123152154	123178959	26807	ENSG00000156787	TBC1D31	ENSG00000147689	FAM83A	-0.13283388667139	0.0116387510724811	non_td	NA	NA
chr8	123210080	123226188	16110	ENSG00000147689	FAM83A	ENSG00000259305	NA	-0.116080881440099	0.0163873370577281	non_td	NA	NA
chr8	123274285	123319849	45566	ENSG00000259305	NA	ENSG00000156802	ATAD2	0.211515274546809	0.0281789053241452	non_td	NA	NA
chr8	123416351	123416725	376	ENSG00000156802	ATAD2	ENSG00000156795	NTAQ1	-0.335872340425532	0.050531914893617	non_td	NA	NA
chr8	123470029	123497888	27861	ENSG00000156795	NTAQ1	ENSG00000156804	FBXO32	0.0993524999102669	0.0179462330856753	non_td	NA	NA
chr8	123541207	123645526	104321	ENSG00000156804	FBXO32	ENSG00000175946	KLHL38	0.123439844326648	0.0315468601719692	non_td	NA	NA
chr8	123652951	123680793	27844	ENSG00000175946	KLHL38	ENSG00000104537	ANXA13	0.109797981611834	0.036309438299095	non_td	NA	NA
chr8	123737403	123768438	31037	ENSG00000104537	ANXA13	ENSG00000176853	FAM91A1	0.0561826529625926	0.017495247607694	td_neighbour	ENSG00000176853	FAM91A1
chr8	123815453	123851986	36535	ENSG00000176853	FAM91A1	ENSG00000214814	FER1L6	-0.0265391542356638	0.0084850143697824	td_bs	ENSG00000176853	FAM91A1
chr8	124120062	124306188	186128	ENSG00000214814	FER1L6	ENSG00000164983	TMEM65	0.0567900047279316	0.0217108656408493	non_td	NA	NA
chr8	124372702	124450819	78119	ENSG00000164983	TMEM65	ENSG00000183665	TRMT12	0.0498108014695517	0.00870466851854222	non_td	NA	NA
chr8	124462151	124488484	26335	ENSG00000183665	TRMT12	ENSG00000147687	TATDN1	0.622231896715399	0.0919308904499715	td_neighbour	ENSG00000147687	TATDN1
chr8	124539459	124550783	11326	ENSG00000147687	TATDN1	ENSG00000170873	MTSS1	0.15560550944729	0.0371711107187003	td_neighbour	ENSG00000147687	TATDN1
chr8	124728474	124973294	244822	ENSG00000170873	MTSS1	ENSG00000180938	ZNF572	0.0552823765838191	0.0228084077411344	non_td	NA	NA
chr8	124979390	124998496	19108	ENSG00000180938	ZNF572	ENSG00000104549	SQLE	0.148256803433121	0.0101528155746284	non_td	NA	NA
chr8	125022284	125091678	69396	ENSG00000104549	SQLE	ENSG00000156831	NSMCE2	0.214879848982652	0.0541529771168367	non_td	NA	NA
chr8	125367121	125430357	63238	ENSG00000156831	NSMCE2	ENSG00000173334	TRIB1	-0.0213208355735463	0.028289952243904	non_td	NA	NA
chr8	125438404	126552442	1114040	ENSG00000173334	TRIB1	ENSG00000168672	LRATD2	0.0113738519263251	0.0190038059674697	non_td	NA	NA
chr8	126558479	127322182	763705	ENSG00000168672	LRATD2	ENSG00000212993	POU5F1B	0.0259264467300989	0.0238364289876327	non_td	NA	NA
chr8	127420067	127735433	315368	ENSG00000212993	POU5F1B	ENSG00000136997	MYC	-0.0164401714822041	0.0263438268942949	td_neighbour	ENSG00000136997	MYC
chr8	127742952	129748195	2005245	ENSG00000136997	MYC	ENSG00000147697	GSDMC	0.0133108792192153	0.0263114980962426	td_bs	ENSG00000136997	MYC
chr8	129786625	129839592	52969	ENSG00000147697	GSDMC	ENSG00000153310	CYRIB	0.0191326436217393	0.00152919632237724	non_td	NA	NA
chr8	130017130	130052103	34975	ENSG00000153310	CYRIB	ENSG00000153317	ASAP1	-0.208008834882053	0.00894924946390279	non_td	NA	NA
chr8	130443675	130780300	336627	ENSG00000153317	ASAP1	ENSG00000155897	ADCY8	0.00537139920446192	0.0159167268222692	non_td	NA	NA
chr8	131040910	131904092	863184	ENSG00000155897	ADCY8	ENSG00000132294	EFR3A	-0.0147171391035848	0.0105400470815029	td_neighbour	ENSG00000132294	EFR3A
chr8	132013643	132024237	10596	ENSG00000132294	EFR3A	ENSG00000258417	NA	-0.0649312948282366	0.00330313325783314	td_neighbour	ENSG00000132294	EFR3A
chr8	132085656	132120858	35204	ENSG00000258417	NA	ENSG00000184156	KCNQ3	-0.0891437620724896	0.0226394727871833	non_td	NA	NA
chr8	132481096	132570415	89321	ENSG00000184156	KCNQ3	ENSG00000129295	LRRC6	-0.103274414751292	0.0184279172870881	non_td	NA	NA
chr8	132675593	132685006	9415	ENSG00000129295	LRRC6	ENSG00000165071	TMEM71	-0.032558682952735	0.0124269782262347	non_td	NA	NA
chr8	132760713	132775357	14646	ENSG00000165071	TMEM71	ENSG00000129292	PHF20L1	0.0578120305885565	0.0253311484364332	non_td	NA	NA
chr8	132848808	132866957	18151	ENSG00000129292	PHF20L1	ENSG00000042832	TG	-0.0578926780893611	0.00578480524489009	non_td	NA	NA
chr8	133134904	133191038	56136	ENSG00000042832	TG	ENSG00000104415	CCN4	-0.317153876300415	0.0142867322217472	non_td	NA	NA
chr8	133231691	133237174	5485	ENSG00000104415	CCN4	ENSG00000104419	NDRG1	-0.413324703737464	0.00692798541476755	non_td	NA	NA
chr8	133302023	133454847	152826	ENSG00000104419	NDRG1	ENSG00000008513	ST3GAL1	-0.233670684307678	0.00849331919961263	non_td	NA	NA
chr8	133571941	134477787	905848	ENSG00000008513	ST3GAL1	ENSG00000066827	ZFAT	-0.149778448481399	0.0117856417412193	non_td	NA	NA
chr8	134713050	134764808	51760	ENSG00000066827	ZFAT	ENSG00000278898	NA	-0.109060857805251	0.0120942812982998	non_td	NA	NA
chr8	134767277	134783693	16418	ENSG00000278898	NA	ENSG00000279518	NA	0.0164550493360932	0.00919722256060422	non_td	NA	NA
chr8	134785880	135457455	671577	ENSG00000279518	NA	ENSG00000131773	KHDRBS3	-0.0421549293677473	0.0201540553056463	non_td	NA	NA
chr8	135656723	138130022	2473301	ENSG00000131773	KHDRBS3	ENSG00000147724	FAM135B	-0.156297028950197	0.0119128241972975	non_td	NA	NA
chr8	138497262	138588234	90974	ENSG00000147724	FAM135B	ENSG00000169436	COL22A1	-0.180149834018511	0.00991492074658694	non_td	NA	NA
chr8	138914042	139600837	686797	ENSG00000169436	COL22A1	ENSG00000169427	KCNK9	-0.134906170236619	0.00736170950076951	non_td	NA	NA
chr8	139704110	139727724	23616	ENSG00000169427	KCNK9	ENSG00000167632	TRAPPC9	-0.0462138380758809	0.0327743902439024	non_td	NA	NA
chr8	140458580	140511310	52732	ENSG00000167632	TRAPPC9	ENSG00000104472	CHRAC1	-0.0834832549495611	0.0064476977926117	non_td	NA	NA
chr8	140517155	140520155	3002	ENSG00000104472	CHRAC1	ENSG00000123908	AGO2	-0.128293137908061	0.00532978014656895	non_td	NA	NA
chr8	140635634	140657899	22267	ENSG00000123908	AGO2	ENSG00000169398	PTK2	-0.156317150940845	0.00440113171958504	non_td	NA	NA
chr8	141002217	141117277	115062	ENSG00000169398	PTK2	ENSG00000105339	DENND3	-0.156903000121671	0.0099511567676557	td_neighbour	ENSG00000105339	DENND3
chr8	141195809	141207165	11358	ENSG00000105339	DENND3	ENSG00000022567	SLC45A4	-0.171227945060749	0.00167282972354288	td_bs	ENSG00000105339	DENND3
chr8	141308306	141356469	48165	ENSG00000022567	SLC45A4	ENSG00000204882	GPR20	-0.245735575625449	0.0216339665732378	non_td	NA	NA
chr8	141367287	141391994	24709	ENSG00000204882	GPR20	ENSG00000184489	PTP4A3	-0.28393297988587	0.0133149864421871	td_neighbour	ENSG00000184489	PTP4A3
chr8	141432455	141433828	1375	ENSG00000184489	PTP4A3	ENSG00000226807	MROH5	-0.301117090909091	0.00727272727272727	td_neighbour	ENSG00000184489	PTP4A3
chr8	141507231	141514637	7408	ENSG00000226807	MROH5	ENSG00000226490	NA	-0.289804265658747	0.0184935205183585	non_td	NA	NA
chr8	141518738	142212079	693343	ENSG00000226490	NA	ENSG00000171045	TSNARE1	-0.312364440111199	0.0141459566188741	non_td	NA	NA
chr8	142403183	142449429	46248	ENSG00000171045	TSNARE1	ENSG00000181790	ADGRB1	-0.270350458398202	0.0148114513060024	non_td	NA	NA
chr8	142545010	142611048	66040	ENSG00000181790	ADGRB1	ENSG00000198576	ARC	-0.231521562689274	0.0149909145972138	non_td	NA	NA
chr8	142614480	142657459	42981	ENSG00000198576	ARC	ENSG00000234616	JRK	-0.0747384425676343	0.0149135664595984	non_td	NA	NA
chr8	142681969	142700110	18143	ENSG00000234616	JRK	ENSG00000160886	LY6K	-0.0126632309981815	0.00363776663175881	non_td	NA	NA
chr8	142705128	142727222	22096	ENSG00000160886	LY6K	ENSG00000130193	THEM6	-0.0408516473569868	0.00226285300506879	non_td	NA	NA
chr8	142736928	142740948	4022	ENSG00000130193	THEM6	ENSG00000126233	SLURP1	-0.219741670810542	0.00323222277473894	non_td	NA	NA
chr8	142742407	142750149	7744	ENSG00000126233	SLURP1	ENSG00000197353	LYPD2	-0.0980417097107439	0.00916838842975207	non_td	NA	NA
chr8	142752533	142764333	11802	ENSG00000197353	LYPD2	ENSG00000284505	NA	-0.199130910015251	0.00660904931367565	non_td	NA	NA
chr8	142778225	142784881	6658	ENSG00000284505	NA	ENSG00000167656	LY6D	-0.257841243616703	0.0028537098227696	non_td	NA	NA
chr8	142786540	142834246	47708	ENSG00000167656	LY6D	ENSG00000104499	GML	-0.205805378552855	0.00983063637125849	non_td	NA	NA
chr8	142916507	143017981	101476	ENSG00000104499	GML	ENSG00000160932	LY6E	-0.108632937837499	0.0034096732232252	non_td	NA	NA
chr8	143023833	143080456	56625	ENSG00000160932	LY6E	ENSG00000261667	LY6L	-0.0456311346578357	0.0103311258278146	non_td	NA	NA
chr8	143083002	143157913	74913	ENSG00000261667	LY6L	ENSG00000176956	LY6H	-0.164335015284383	0.00137492825010345	non_td	NA	NA
chr8	143160712	143213217	52507	ENSG00000176956	LY6H	ENSG00000277494	GPIHBP1	-0.134314491401153	0.00365665530310244	non_td	NA	NA
chr8	143217171	143247109	29940	ENSG00000277494	GPIHBP1	ENSG00000264668	NA	-0.110155945223779	0.001937207748831	non_td	NA	NA
chr8	143276404	143289675	13273	ENSG00000264668	NA	ENSG00000185730	ZNF696	-0.0734206283432522	0.0240337527311083	non_td	NA	NA
chr8	143299953	143304383	4432	ENSG00000185730	ZNF696	ENSG00000184428	TOP1MT	-0.0518046028880873	0	non_td	NA	NA
chr8	143359980	143368875	8897	ENSG00000184428	TOP1MT	ENSG00000158106	RHPN1	-0.109376868607395	0.0288861413959762	non_td	NA	NA
chr8	143384222	143419181	34961	ENSG00000158106	RHPN1	ENSG00000182759	MAFA	-0.160423300248851	0.0236835330797174	td_neighbour	ENSG00000182759	MAFA
chr8	143430733	143437658	6927	ENSG00000182759	MAFA	ENSG00000014164	ZC3H3	-0.0866362061498485	0.0230980222318464	td_bs	ENSG00000182759	MAFA
chr8	143541448	143553206	11760	ENSG00000014164	ZC3H3	ENSG00000104518	GSDMD	-0.160343877551018	0.00365646258503401	non_td	NA	NA
chr8	143563063	143566191	3130	ENSG00000104518	GSDMD	ENSG00000204839	MROH6	-0.3985	0.00255591054313099	non_td	NA	NA
chr8	143572773	143579696	6925	ENSG00000204839	MROH6	ENSG00000104529	EEF1D	0.578018772563175	0.16028880866426	non_td	NA	NA
chr8	143599542	143603209	3669	ENSG00000104529	EEF1D	ENSG00000104524	PYCR3	-0.0183900245298445	0.0460615971654402	td_neighbour	ENSG00000104524	PYCR3
chr8	143609774	143612617	2845	ENSG00000104524	PYCR3	ENSG00000104522	GFUS	-0.225855887521968	0.00386643233743409	td_bs	ENSG00000104524	PYCR3
chr8	143618049	143636018	17971	ENSG00000104522	GFUS	ENSG00000183309	ZNF623	-0.0681559735128813	0.000834678092482333	non_td	NA	NA
chr8	143656419	143684451	28034	ENSG00000183309	ZNF623	ENSG00000181135	ZNF707	-0.0389557323250223	0	non_td	NA	NA
chr8	143713899	143716339	2442	ENSG00000181135	ZNF707	ENSG00000181085	MAPK15	-0.143018427518427	0.0045045045045045	non_td	NA	NA
chr8	143722459	143734138	11681	ENSG00000181085	MAPK15	ENSG00000203499	IQANK1	0.813541220785891	0.201695060354422	non_td	NA	NA
chr8	143790646	143790919	275	ENSG00000203499	IQANK1	ENSG00000180900	SCRIB	-0.562458181818181	0.00727272727272727	non_td	NA	NA
chr8	143815774	143816343	571	ENSG00000180900	SCRIB	ENSG00000179950	PUF60	-0.29992469352014	0.0455341506129597	non_td	NA	NA
chr8	143829353	143833582	4231	ENSG00000179950	PUF60	ENSG00000185189	NRBP2	-0.0578685889860552	0.0146537461593004	non_td	NA	NA
chr8	143840974	143857323	16351	ENSG00000185189	NRBP2	ENSG00000261150	EPPK1	-0.0968456975108539	0.00434224206470552	non_td	NA	NA
chr8	143878468	143915152	36686	ENSG00000261150	EPPK1	ENSG00000178209	PLEC	-0.232694570135744	0.00820476476039906	non_td	NA	NA
chr8	143976735	143977152	419	ENSG00000178209	PLEC	ENSG00000178685	PARP10	0.579945107398568	0.128878281622912	non_td	NA	NA
chr8	144012773	144051265	38494	ENSG00000178685	PARP10	ENSG00000178814	OPLAH	-0.138467475450717	0.0325505273549125	non_td	NA	NA
chr8	144063966	144078647	14683	ENSG00000178814	OPLAH	ENSG00000178896	EXOSC4	-0.104123408022882	0.00456310018388613	non_td	NA	NA
chr8	144080649	144082589	1942	ENSG00000178896	EXOSC4	ENSG00000197858	GPAA1	-0.158979402677652	0.00669412976313079	td_neighbour	ENSG00000197858	GPAA1
chr8	144086217	144095038	8823	ENSG00000197858	GPAA1	ENSG00000179091	CYC1	-0.126126147568858	0.00192678227360308	td_bs	ENSG00000197858	GPAA1
chr8	144097526	144107725	10201	ENSG00000179091	CYC1	ENSG00000179698	WDR97	0.896348103127146	0.176257229683364	non_td	NA	NA
chr8	144118329	144137773	19446	ENSG00000179698	WDR97	ENSG00000235173	HGH1	-0.0913300935925152	0.00169700709657513	non_td	NA	NA
chr8	144140852	144148015	7165	ENSG00000235173	HGH1	ENSG00000179832	MROH1	-0.0145318911374738	0.0369853454291696	non_td	NA	NA
chr8	144261941	144262044	105	ENSG00000179832	MROH1	ENSG00000261236	BOP1	-0.497857142857143	0.00952380952380952	non_td	NA	NA
chr8	144291439	144291590	153	ENSG00000261236	BOP1	ENSG00000185122	HSF1	0.332862745098039	0.0980392156862745	td_bs	ENSG00000185122	HSF1
chr8	144314721	144333956	19237	ENSG00000185122	HSF1	ENSG00000185803	SLC52A2	0.907974008421273	0.178198263762541	td_bs	ENSG00000185122	HSF1
chr8	144361287	144373100	11815	ENSG00000185803	SLC52A2	ENSG00000173137	ADCK5	-0.169579009733396	0.00194667795175624	td_bs	ENSG00000185803	SLC52A2
chr8	144393243	144409741	16500	ENSG00000173137	ADCK5	ENSG00000147804	SLC39A4	0.938927696969697	0.207939393939394	non_td	NA	NA
chr8	144416845	144423600	6757	ENSG00000147804	SLC39A4	ENSG00000160948	VPS28	-0.297528192985052	0.0139114991860293	non_td	NA	NA
chr8	144428564	144428774	212	ENSG00000160948	VPS28	ENSG00000160949	TONSL	-0.568419811320755	0.00471698113207547	non_td	NA	NA
chr8	144444441	144449581	5142	ENSG00000160949	TONSL	ENSG00000187954	CYHR1	-0.0451828082458188	0.0229482691559704	td_neighbour	ENSG00000187954	CYHR1
chr8	144465668	144466042	376	ENSG00000187954	CYHR1	ENSG00000167702	KIFC2	-0.271875	0	td_bs	ENSG00000187954	CYHR1
chr8	144474203	144477968	3767	ENSG00000167702	KIFC2	ENSG00000160972	PPP1R16A	1.05032439607114	0.200424741173347	non_td	NA	NA
chr8	144502122	144502972	852	ENSG00000160972	PPP1R16A	ENSG00000167701	GPT	0.543863849765258	0.124413145539906	td_neighbour	ENSG00000167701	GPT
chr8	144507175	144509069	1896	ENSG00000167701	GPT	ENSG00000167700	MFSD3	-0.204179324894515	0.00843881856540084	td_bs	ENSG00000167701	GPT
chr8	144511214	144511287	75	ENSG00000167700	MFSD3	ENSG00000160957	RECQL4	-0.27884	0.0133333333333333	non_td	NA	NA
chr8	144517846	144517991	147	ENSG00000160957	RECQL4	ENSG00000160959	LRRC14	0.34647619047619	0.163265306122449	non_td	NA	NA
chr8	144525173	144525732	561	ENSG00000160959	LRRC14	ENSG00000213563	C8orf82	-0.138067736185383	0.0071301247771836	non_td	NA	NA
chr8	144529133	144529178	47	ENSG00000213563	C8orf82	ENSG00000147799	ARHGAP39	-0.0862340425531914	0	non_td	NA	NA
chr8	144605817	144720906	115091	ENSG00000147799	ARHGAP39	ENSG00000198169	ZNF251	-0.027651936293884	0.00658609274400257	non_td	NA	NA
chr8	144756418	144772223	15807	ENSG00000198169	ZNF251	ENSG00000196378	ZNF34	-0.0111482887328397	0.00202441956095401	non_td	NA	NA
chr8	144787346	144789764	2420	ENSG00000196378	ZNF34	ENSG00000161016	RPL8	-0.287019008264463	0.00371900826446281	non_td	NA	NA
chr8	144792588	144798875	6289	ENSG00000161016	RPL8	ENSG00000197363	ZNF517	-0.073900143107013	0.00270313245349022	non_td	NA	NA
chr8	144811170	144827463	16295	ENSG00000197363	ZNF517	ENSG00000147789	ZNF7	-0.0345167229211418	6.13685179502915e-05	non_td	NA	NA
chr8	144847510	144876496	28988	ENSG00000147789	ZNF7	ENSG00000196150	ZNF250	0.0291429902028388	0.014281771767628	non_td	NA	NA
chr8	144902169	144930357	28190	ENSG00000196150	ZNF250	ENSG00000170631	ZNF16	0.0114637460092228	0.000780418588151827	non_td	NA	NA
chr1	71586	450739	379155	ENSG00000186092	OR4F5	ENSG00000284733	OR4F29	0.0410083422346839	0.0179240679933009	non_td	NA	NA
chr1	451679	685678	234001	ENSG00000284733	OR4F29	ENSG00000284662	OR4F16	0.0376703817504887	0.0173546266896295	non_td	NA	NA
chr1	686674	923922	237250	ENSG00000284662	OR4F16	ENSG00000187634	SAMD11	0.00838652897785756	0.0207165437302424	non_td	NA	NA
chr1	944576	960583	16009	ENSG00000187634	SAMD11	ENSG00000187961	KLHL17	0.142306327690672	0.0864513711037541	non_td	NA	NA
chr1	965720	966481	763	ENSG00000187961	KLHL17	ENSG00000187583	PLEKHN1	-0.0167339449541285	0.0471821756225426	non_td	NA	NA
chr1	975866	998961	23097	ENSG00000187583	PLEKHN1	ENSG00000188290	HES4	-0.0420351993765494	0.034982898211889	td_neighbour	ENSG00000188290	HES4
chr1	1000173	1001137	966	ENSG00000188290	HES4	ENSG00000187608	ISG15	-0.300839544513458	0.0134575569358178	td_neighbour	ENSG00000188290	HES4
chr1	1014541	1020119	5580	ENSG00000187608	ISG15	ENSG00000188157	AGRN	-0.0599582437275926	0.0261648745519713	non_td	NA	NA
chr1	1056119	1070966	14849	ENSG00000188157	AGRN	ENSG00000237330	RNF223	-0.152151323321439	0.00760994006330393	td_bs	ENSG00000237330	RNF223
chr1	1074307	1081817	7512	ENSG00000237330	RNF223	ENSG00000131591	C1orf159	-0.12709797657082	0.00931842385516507	td_bs	ENSG00000237330	RNF223
chr1	1116362	1173879	57519	ENSG00000131591	C1orf159	ENSG00000162571	TTLL10	-0.216758844903421	0.0181331386150663	td_bs	ENSG00000131591	C1orf159
chr1	1197937	1203507	5572	ENSG00000162571	TTLL10	ENSG00000186891	TNFRSF18	-0.348924802584352	0.0114860014357502	non_td	NA	NA
chr1	1206593	1211339	4748	ENSG00000186891	TNFRSF18	ENSG00000186827	TNFRSF4	-0.294265585509687	0.0014743049705139	non_td	NA	NA
chr1	1214154	1216908	2756	ENSG00000186827	TNFRSF4	ENSG00000078808	SDF4	-0.246071480406386	0.021044992743106	non_td	NA	NA
chr1	1232068	1232236	170	ENSG00000078808	SDF4	ENSG00000176022	B3GALT6	-0.109852941176471	0.0764705882352941	non_td	NA	NA
chr1	1235042	1242445	7405	ENSG00000176022	B3GALT6	ENSG00000184163	C1QTNF12	-0.212385955435516	0.0198514517218096	non_td	NA	NA
chr1	1246723	1253908	7187	ENSG00000184163	C1QTNF12	ENSG00000160087	UBE2J2	-0.216503269792683	0.00542646444970085	non_td	NA	NA
chr1	1273865	1280435	6572	ENSG00000160087	UBE2J2	ENSG00000162572	SCNN1D	-0.0887460438222764	0.00502130249543518	non_td	NA	NA
chr1	1292030	1292389	361	ENSG00000162572	SCNN1D	ENSG00000131584	ACAP3	-0.150130193905817	0.0277008310249307	non_td	NA	NA
chr1	1309610	1311584	1976	ENSG00000131584	ACAP3	ENSG00000127054	INTS11	0.355224190283401	0.115384615384615	non_td	NA	NA
chr1	1324688	1324755	69	ENSG00000127054	INTS11	ENSG00000224051	CPTP	1.00269565217391	0.260869565217391	non_td	NA	NA
chr1	1328897	1335275	6380	ENSG00000224051	CPTP	ENSG00000107404	DVL1	0.583947648902823	0.187147335423198	non_td	NA	NA
chr1	1349419	1352688	3271	ENSG00000107404	DVL1	ENSG00000162576	MXRA8	-0.0809403852033011	0.00336288596759401	non_td	NA	NA
chr1	1361778	1373729	11953	ENSG00000162576	MXRA8	ENSG00000175756	AURKAIP1	-0.239746758136035	0.00250983016815862	non_td	NA	NA
chr1	1375496	1385710	10216	ENSG00000175756	AURKAIP1	ENSG00000221978	CCNL2	-0.170059416601413	0.000685199686765857	non_td	NA	NA
chr1	1399336	1401908	2574	ENSG00000221978	CCNL2	ENSG00000242485	MRPL20	-0.248474747474747	0.0182595182595183	non_td	NA	NA
chr1	1407294	1418419	11127	ENSG00000242485	MRPL20	ENSG00000235098	ANKRD65	-0.0979540756718079	0.00062910038644738	non_td	NA	NA
chr1	1421770	1426127	4359	ENSG00000235098	ANKRD65	ENSG00000205116	TMEM88B	-0.142994723560449	0.0071117228722184	non_td	NA	NA
